港澳频道,#genre#
北京卫视,http://113.109.119.236:8081/hls/46/index.m3u8
北京卫视,http://123.10.76.188:808/hls/36/index.m3u8
北京卫视,http://123.13.245.241:7000/hls/91/index.m3u8
北京卫视,http://123.160.172.124:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.108.239.36:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.108.239.52:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.108.239.6:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.110.10.19:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://171.13.174.77:20443/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.136.67.238:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.52.156.33:808/hls/33/index.m3u8
兵团卫视,http://171.108.239.36:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.108.239.52:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.108.239.6:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.13.174.77:20443/tsfile/live/0017_6.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.193.63.148:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://113.109.119.236:8081/hls/57/index.m3u8
重庆卫视,http://123.10.76.188:808/hls/50/index.m3u8
重庆卫视,http://123.160.172.124:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.108.239.36:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.108.239.52:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.108.239.6:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.110.10.19:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.13.174.77:20443/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.67.238:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://1.193.63.148:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.10.76.188:808/hls/49/index.m3u8
东南卫视,http://123.13.245.241:7000/hls/101/index.m3u8
东南卫视,http://123.160.172.124:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://171.108.239.36:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://171.108.239.52:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://171.108.239.6:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://171.110.10.19:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://171.13.174.77:20443/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.136.67.238:50085/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.52.156.33:808/hls/83/index.m3u8
甘肃卫视,http://123.10.76.188:808/hls/58/index.m3u8
甘肃卫视,http://171.110.10.19:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://171.13.174.77:20443/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://61.52.156.33:808/hls/77/index.m3u8
广东卫视,http://1.193.63.148:85/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.109.119.236:8081/hls/42/index.m3u8
广东卫视,http://123.10.76.188:808/hls/51/index.m3u8
广东卫视,http://123.13.245.241:7000/hls/92/index.m3u8
广东卫视,http://123.160.172.124:85/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.108.239.36:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.108.239.52:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.108.239.6:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.110.10.19:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.13.174.77:20443/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.136.67.238:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://1.193.63.148:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.109.119.236:8081/hls/61/index.m3u8
广西卫视,http://123.10.76.188:808/hls/52/index.m3u8
广西卫视,http://123.160.172.124:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://171.108.239.36:8181/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://171.108.239.52:8181/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://171.108.239.6:8181/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://171.110.10.19:8181/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://171.13.174.77:20443/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://61.136.67.238:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://113.109.119.236:8081/hls/55/index.m3u8
贵州卫视,http://123.10.76.188:808/hls/47/index.m3u8
贵州卫视,http://171.108.239.36:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://171.108.239.52:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://171.108.239.6:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://171.110.10.19:8181/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://171.13.174.77:20443/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://171.108.239.36:8181/tsfile/live/1075_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://171.108.239.52:8181/tsfile/live/1075_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://171.108.239.6:8181/tsfile/live/1075_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://171.110.10.19:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://113.109.119.236:8081/hls/58/index.m3u8
河北卫视,http://123.10.76.188:808/hls/53/index.m3u8
河北卫视,http://123.13.245.241:7000/hls/99/index.m3u8
河北卫视,http://171.108.239.36:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://171.108.239.52:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://171.108.239.6:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://171.110.10.19:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://171.13.174.77:20443/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://1.193.63.148:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://123.10.76.188:808/hls/17/index.m3u8
河南卫视,http://123.13.245.241:7000/hls/76/index.m3u8
河南卫视,http://123.160.172.124:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://171.110.10.19:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://171.13.174.77:20443/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.136.67.238:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.52.156.33:808/hls/16/index.m3u8
黑龙江卫视,http://113.109.119.236:8081/hls/49/index.m3u8
黑龙江卫视,http://123.10.76.188:808/hls/45/index.m3u8
黑龙江卫视,http://123.13.245.241:7000/hls/100/index.m3u8
黑龙江卫视,http://171.108.239.36:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://171.108.239.52:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://171.108.239.6:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://171.110.10.19:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://171.13.174.77:20443/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://61.136.67.238:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://113.109.119.236:8081/hls/52/index.m3u8
湖北卫视,http://123.10.76.188:808/hls/43/index.m3u8
湖北卫视,http://123.13.245.241:7000/hls/98/index.m3u8
湖北卫视,http://171.110.10.19:8181/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.13.174.77:20443/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.52.156.33:808/hls/47/index.m3u8
湖南卫视,http://1.193.63.148:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.109.119.236:8081/hls/44/index.m3u8
湖南卫视,http://123.10.76.188:808/hls/33/index.m3u8
湖南卫视,http://123.13.245.241:7000/hls/87/index.m3u8
湖南卫视,http://123.160.172.124:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.36:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.52:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.6:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.110.10.19:8181/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://171.13.174.77:20443/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.67.238:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://113.109.119.236:8081/hls/60/index.m3u8
吉林卫视,http://123.10.76.188:808/hls/55/index.m3u8
吉林卫视,http://123.13.245.241:7000/hls/102/index.m3u8
吉林卫视,http://171.108.239.36:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://171.108.239.52:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://171.108.239.6:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://171.110.10.19:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://171.13.174.77:20443/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://113.109.119.236:8081/hls/48/index.m3u8
江苏卫视,http://123.10.76.188:808/hls/34/index.m3u8
江苏卫视,http://123.10.76.188:808/hls/71/index.m3u8
江苏卫视,http://123.13.245.241:7000/hls/90/index.m3u8
江苏卫视,http://171.110.10.19:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://171.13.174.77:20443/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://61.136.67.238:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://61.52.156.33:808/hls/30/index.m3u8
江西卫视,http://1.193.63.148:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.109.119.236:8081/hls/59/index.m3u8
江西卫视,http://123.10.76.188:808/hls/42/index.m3u8
江西卫视,http://123.160.172.124:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://171.108.239.36:8181/tsfile/live/1090_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://171.108.239.52:8181/tsfile/live/1090_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://171.108.239.6:8181/tsfile/live/1090_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://171.110.10.19:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://171.13.174.77:20443/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.52.156.33:808/hls/49/index.m3u8
辽宁卫视,http://1.193.63.148:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://113.109.119.236:8081/hls/54/index.m3u8
辽宁卫视,http://123.10.76.188:808/hls/48/index.m3u8
辽宁卫视,http://123.13.245.241:7000/hls/94/index.m3u8
辽宁卫视,http://123.160.172.124:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://171.108.239.36:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://171.108.239.52:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://171.108.239.6:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://171.13.174.77:20443/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://61.136.67.238:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视lt,http://171.110.10.19:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://123.10.76.188:808/hls/54/index.m3u8
旅游卫视,http://171.13.174.77:20443/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://113.109.119.236:8081/hls/23/index.m3u8
南方卫视,http://113.110.79.172:8090/hls/109/index.m3u8
南方卫视,http://171.108.239.36:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://171.108.239.52:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://171.108.239.6:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://171.110.10.19:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://171.108.239.36:8181/tsfile/live/1077_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://171.108.239.52:8181/tsfile/live/1077_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://171.108.239.6:8181/tsfile/live/1077_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://171.110.10.19:8181/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://171.13.174.77:20443/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://123.10.76.188:808/hls/59/index.m3u8
宁夏卫视,http://171.108.239.36:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://171.108.239.52:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://171.108.239.6:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://171.13.174.77:20443/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://1.193.63.148:85/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://113.109.119.236:8081/hls/63/index.m3u8
青海卫视,http://123.10.76.188:808/hls/60/index.m3u8
青海卫视,http://123.160.172.124:85/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.13.174.77:20443/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://1.193.63.148:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://113.109.119.236:8081/hls/51/index.m3u8
山东卫视,http://123.10.76.188:808/hls/39/index.m3u8
山东卫视,http://123.13.245.241:7000/hls/97/index.m3u8
山东卫视,http://123.160.172.124:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.110.10.19:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.13.174.77:20443/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.136.67.238:50085/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://1.193.63.148:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://113.109.119.236:8081/hls/64/index.m3u8
陕西卫视,http://113.109.119.236:8081/hls/65/index.m3u8
山西卫视,http://123.10.76.188:808/hls/56/index.m3u8
陕西卫视,http://123.10.76.188:808/hls/57/index.m3u8
山西卫视,http://123.160.172.124:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://171.108.239.36:8181/tsfile/live/1076_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://171.108.239.52:8181/tsfile/live/1076_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://171.108.239.6:8181/tsfile/live/1076_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://171.13.174.77:20443/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://171.13.174.77:20443/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://61.52.156.33:808/hls/50/index.m3u8
陕西卫视,http://61.52.156.33:808/hls/51/index.m3u8
上海卫视,http://1.193.63.148:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://113.109.119.236:8081/hls/45/index.m3u8
上海卫视,http://123.10.76.188:808/hls/37/index.m3u8
上海卫视,http://123.13.245.241:7000/hls/89/index.m3u8
上海卫视,http://123.160.172.124:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.108.239.36:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.108.239.52:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.108.239.6:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.110.10.19:8181/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.13.174.77:20443/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://61.136.67.238:50085/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.193.63.148:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://113.109.119.236:8081/hls/43/index.m3u8
深圳卫视,http://123.10.76.188:808/hls/41/index.m3u8
深圳卫视,http://123.13.245.241:7000/hls/95/index.m3u8
深圳卫视,http://123.160.172.124:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://171.110.10.19:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://171.13.174.77:20443/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.52.156.33:808/hls/34/index.m3u8
四川卫视,http://113.109.119.236:8081/hls/56/index.m3u8
四川卫视,http://123.10.76.188:808/hls/44/index.m3u8
四川卫视,http://123.13.245.241:7000/hls/103/index.m3u8
四川卫视,http://171.108.239.36:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://171.108.239.52:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://171.108.239.6:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://171.110.10.19:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://171.13.174.77:20443/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.52.156.33:808/hls/52/index.m3u8
天津卫视,http://1.193.63.148:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.109.119.236:8081/hls/50/index.m3u8
天津卫视,http://123.10.76.188:808/hls/38/index.m3u8
天津卫视,http://123.13.245.241:7000/hls/96/index.m3u8
天津卫视,http://123.160.172.124:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.108.239.36:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.108.239.52:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.108.239.6:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.110.10.19:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.13.174.77:20443/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.108.239.36:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.108.239.52:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.108.239.6:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.110.10.19:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://171.13.174.77:20443/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://123.10.76.188:808/hls/69/index.m3u8
厦门卫视,http://171.108.239.36:8181/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://171.108.239.52:8181/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://171.108.239.6:8181/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://1.193.63.148:85/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://123.10.76.188:808/hls/63/index.m3u8
新疆卫视,http://123.160.172.124:85/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://171.108.239.36:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://171.108.239.52:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://171.108.239.6:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://171.110.10.19:8181/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://171.13.174.77:20443/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://113.109.119.236:8081/hls/18/index.m3u8
云南卫视,http://1.193.63.148:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://113.109.119.236:8081/hls/62/index.m3u8
云南卫视,http://123.10.76.188:808/hls/46/index.m3u8
云南卫视,http://123.160.172.124:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://171.108.239.36:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://171.108.239.52:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://171.108.239.6:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://171.110.10.19:8181/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://171.13.174.77:20443/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://1.193.63.148:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://113.109.119.236:8081/hls/47/index.m3u8
浙江卫视,http://123.10.76.188:808/hls/35/index.m3u8
浙江卫视,http://123.13.245.241:7000/hls/88/index.m3u8
浙江卫视,http://123.160.172.124:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://171.110.10.19:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://171.13.174.77:20443/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.136.67.238:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.52.156.33:808/hls/31/index.m3u8
影视频道,#genre#
电影,http://171.108.239.36:8181/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://171.108.239.52:8181/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://171.108.239.6:8181/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://123.10.76.188:808/hls/80/index.m3u8
谍战剧场,http://171.108.239.36:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://171.108.239.52:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://171.108.239.6:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://123.10.76.188:808/hls/79/index.m3u8
经典电影,http://171.108.239.36:8181/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://171.108.239.52:8181/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://171.108.239.6:8181/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://171.13.174.77:20443/tsfile/live/0017_5.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://123.10.76.188:808/hls/82/index.m3u8
